word;polarity;Retranslation
Grill;-1;Grill
grimas;-1;grimace
WinCE;-1;WinCE
Squeak;-1;Squeak
slijpen;-1;meulage
griep;-1;grippe
Gray;-1;Gray
Gray;-1;Gray
spannende;-1;excitant
Grijs: grijs;-1;Gris : gris
grijze;-1;gris
sallets;-1;s
groggy;-1;groggy
snuit;-1;museau
mopperen;-1;Grumble
Rumble;-1;Rumble
grootte;-1;taille
ongeveer;-1;sur
vet;-1;matières grasses
groteske;-1;grotesque
Grot;-1;Cave
haast;-1;Dépêchez-vous
vol;-1;plein de
klonterige;-1;grumeleuse
Cheetah;-1;Guépard
WaSP;-1;Guêpe
guerrilla;-1;guérilla
oorlog;-1;guerre
guet apens;-1;magali guet
kater;-1;gueule de bois
mond: gules;-1;bouche : Gauthier
guillotine;-1;guillotine
gestorven onder de guillotine;-1;mort sous la guillotine
Hoist;-1;Appareils de levage
Gynaecologie;-1;Gynécologie
Chop;-1;Chop
Hachette;-1;Hachette
hash;-1;hachage
haat;-1;la haine
haat;-1;la haine
snik;-1;le souffle coupé
Pant;-1;Pantalon
hallucinatie;-1;hallucination
Stop;-1;Arrêter
halter;-1;Halter
Haak;-1;Au crochet
handicap;-1;handicap
treiteren;-1;railleries
intimidatie;-1;harcèlement
kudde;-1;troupeau
harnas;-1;harnais
hasjiesj;-1;haschisch
Verheug me;-1;Être impatient
haast;-1;Dépêchez-vous
haastig;-1;hâtivement
schouderophalend d schouder;-1;haussement d’épaule d
verhogen van de schouder;-1;augmentation de l’épaule
luid en duidelijk;-1;fort et clair
bovenaan de c? uw;-1;en haut de la c ? votre
hooghartige;-1;hautain
Daze;-1;Daze
Daze;-1;Daze
hegemonische;-1;hégémonique
bloeden;-1;un saignement
HEMORRHOID;-1;HÉMORROÏDES
hinniken;-1;hennissement
gehinnik;-1;snicker
kruidachtige;-1;herbacée
gras;-1;herbe
Catnip;-1;Herbe à chat
Ketterij;-1;Hérésie
Ketter;-1;Hérétique
varkenshaar;-1;soies de porc
tip bristle;-1;Pointe à poils
hermafrodiet;-1;hermaphrodite
Hernia;-1;Hernie
Held;-1;Héros
Herpes;-1;Herpès
aarzeling;-1;hésitation
aarzelen;-1;Dudes
aarzeling;-1;hésitation
opvallend;-1;substitution
raken aan de kant;-1;frapper sur le côté
hiatal;-1;Hiatal
hiaat;-1;Gap
slaapstand;-1;"mode ""veille"""
Slaapstand;-1;"Mode ""veille"""
HIC;-1;HIC
hippie;-1;hippie
Shaggy;-1;Shaggy
geschiedenis;-1;histoire
Winter;-1;Hiver
Winter;-1;Hiver
rammelaar;-1;Hochet
Holocaust;-1;Holocauste
doodslag;-1;homicide involontaire coupable
homoseksualiteit;-1;homosexualité
vrouwelijke homoseksualiteit;-1;homosexualité féminine
Ruin;-1;Hongre
hongrer;-1;hongrer
schande;-1;honte
Ziekenhuis;-1;Hôpital
hik;-1;hoquet
snik;-1;le souffle coupé
Horde;-1;Horde
gruwelen;-1;abominations
horror;-1;horreur
overpriced;-1;hors de prix
misplaatst;-1;égaré
uit de weg;-1;Dégagez
uit het spel;-1;du jeu
buiten de wet;-1;hors la Loi
Hospice;-1;Soins palliatifs
vijandige;-1;hostile
schoffel;-1;houe
deining;-1;Houle
Boo;-1;Boo
olie;-1;huile
olie;-1;huile
Oester;-1;Huître
getoeter;-1;klaxonnant
oproepen;-1;appels
Zwarte stemming;-1;Vote noir
NAT;-1;WET
vocht;-1;humidité
vernederen;-1;humilier
vernederende;-1;dégradants
vernedering;-1;humiliation
hybride;-1;hybride
Hydra;-1;Hydra
Hydrocefalie;-1;Hydrocéphalie
Hyper Mediadekking;-1;Hyper médiatisation
hyperbool;-1;Hyperbole
hypertrofie;-1;hypertrophie
Hypnotic;-1;Hypnotique
hypocrisie;-1;hypocrisie
hypocriet;-1;hypocrite
hypotheek;-1;prêt hypothécaire
hypotheek;-1;prêt hypothécaire
hypothetische;-1;hypothétique
hysterie;-1;hystérie
ijsberg;-1;iceberg
valse idee;-1;fausse idée
vaste idee;-1;idée fixe
idiotie;-1;idiotie
Igneous;-1;Roches ignées
vile;-1;vile
onwetendheid;-1;ignorance
negeren;-1;ignorer
onwetend;-1;ignorants
illegale;-1;illégales
illegaal;-1;illégales
illegaliteit;-1;illégalité
illegale;-1;illégales
onleesbaar;-1;illisible
onlogisch;-1;illogique
illusie;-1;illusion
illusionisme;-1;illusionnisme
haarloze;-1;sans poils
Geniet;-1;Profitez de
imiteren;-1;imiter
imitatie;-1;imitation
onrijpe;-1;immatures
onvolgroeidheid;-1;immaturité
Onderdompelen;-1;Trempage
onverdiend;-1;non acquises
onderdompeling;-1;immersion
dreigende;-1;imminente
onbeweeglijk;-1;immobiles
immobiliseren;-1;immobiliser
overmatig;-1;excessive
immoreel;-1;immoral
immoraliteit;-1;immoralité
effect;-1;effet
vatten;-1;En résumé
gebrekkig;-1;viciée
impasse;-1;impasse
ongeduld;-1;impatience
ongeduldig;-1;impatient
ongeduldig | ongeduldig;-1;impatient | impatient
berouw;-1;repentir
onwaarneembare;-1;imperceptible
onvolmaaktheid;-1;imperfection
Sassy;-1;Sassy
Unholy;-1;Impie
Beg;-1;Beg
implosie;-1;implosion
onbeleefd;-1;grossier
impopulaire;-1;impopulaires
ergeren;-1;ennuyer
leggen;-1;Lay
belastingen;-1;taxes
onmogelijkheid;-1;impossibilité
onmogelijk;-1;Impossible
te onderscheiden;-1;faire la distinction
bedrieger;-1;tricheur
Sham;-1;Sham
belasting;-1;taxe
machteloos;-1;impuissant
onbegaanbaar;-1;infranchissable
vaagheid;-1;imprécision
impregneren;-1;imprégnation
beïnvloedbare;-1;impressionnable
onvoorspelbare;-1;imprévisible
onwaarschijnlijk;-1;peu probable
Impromptu;-1;Impromptu
improvisatie;-1;improvisation
improviseren;-1;improviser
onvoorzichtigheid;-1;insouciance
roekeloos;-1;téméraire
brutaal;-1;brutal
impotentie;-1;impuissance
hulpeloos;-1;impuissant
straffeloosheid;-1;impunité
onrein;-1;impur
onzuiverheid;-1;impureté
toe te rekenen;-1;attribuable
toewijzing van de rekening;-1;le compte d’affectation des
Onaanvaardbaar;-1;Inacceptable
ontoegankelijk;-1;inaccessible
inachever;-1;inachever
onvolledigheid;-1;incomplétude
gebrek aan daadkracht;-1;manque d’action
Inactivering;-1;Inactivation
Inactivering van;-1;Inactivation des
inactiviteit;-1;inactivité
mismatch;-1;incompatibilité de
niet-ontvankelijk;-1;irrecevable
onvriendelijke;-1;inamical
levenloze;-1;sans vie
onopgemerkt;-1;non détecté
niet van toepassing;-1;s’applique pas
ongepast;-1;inapproprié
ongepast;-1;inapproprié
ongepast;-1;inapproprié
ongepast;-1;inapproprié
ongeschikt;-1;impropres
onvervulde;-1;inassouvi
onoplettende;-1;imprudents
onhoorbaar;-1;inaudible
gloeilamp;-1;ampoule
Niet in staat;-1;Impossible
handicap;-1;handicap
opsluiting;-1;emprisonnement
opsluiten;-1;enfermer
brandstichter;-1;pyromane
brand;-1;feu
brandstichting;-1;incendie criminel
branden;-1;brûler
onzekerheid;-1;incertitude
onophoudelijke;-1;incessante
incest;-1;inceste
incident;-1;incident
verbranding;-1;combustion
incise;-1;inciser
insnijding;-1;incision
Tilt;-1;Tilt
Tilt;-1;Tilt
Incognito;-1;Incognito
inconsistentie;-1;incohérence
kleurloos;-1;incolore
lastig;-1;Tricky
ongemak;-1;inconfort
incompatibele;-1;incompatible
incompetentie;-1;incompétence
onvolledig;-1;incomplètes
onvolledig;-1;incomplètes
onverenigbare;-1;incompatible
ongemak;-1;inconfort
ongemakkelijk;-1;mal à l’aise
onlogisch;-1;illogique
onbekend;-1;inconnu
bewusteloosheid;-1;perte de conscience
inconsistentie;-1;incohérence
onachtzaam;-1;fait preuve de négligence
inconsistentie;-1;incohérence
wispelturig;-1;volage
ongrondwettig;-1;inconstitutionnelle
incontinentie;-1;incontinence
out of control;-1;hors de contrôle
ongecontroleerde;-1;non contrôlé
nadeel;-1;désavantage
onjuiste;-1;incorrecte
ongelovig;-1;incrédules
strafbaarstelling;-1;incrimination
ongelooflijke;-1;incroyable
Inlay;-1;Inlay
incubatie;-1;incubation
Incubus (demon);-1;Incube (démon)
gratis;-1;Gratuit
gratis;-1;Gratuit
volks;-1;populaire
ongeneeslijke;-1;incurable
inval;-1;RAID
onfatsoenlijkheid;-1;indécence
onbeslist;-1;Indécis
besluiteloosheid;-1;indécision
onverdedigbaar;-1;indéfendable
undefined;-1;undefined
indeifferents;-1;indeifferents
onmiskenbaar;-1;incomparable
onbeschrijflijk;-1;indescriptible
Ongewenste;-1;Les indésirables
indéterminer;-1;indéterminer
onuitsprekelijke;-1;indicible
onverschilligheid;-1;indifférence
te onderscheiden;-1;faire la distinction
te onderscheiden;-1;faire la distinction
onverschillig;-1;indifférente
indigestie;-1;indigestion
verontwaardiging;-1;indignation
onwaardig;-1;indigne
verontwaardigd;-1;indignés
te onderscheiden;-1;faire la distinction
onhandelbaar;-1;ingérable
onduidelijk;-1;pas clair
Individuele;-1;Individu
individueld;-1;individueld
vadsig;-1;paresseux
INDU;-1;INDU
misleidende;-1;induire en erreur
misleiden;-1;Berner
onuitsprekelijk;-1;ineffable
ineffectief;-1;inefficace
inefficiëntie;-1;inefficacité
ongelijke;-1;inégale
ongelijkheid;-1;inégalité
inelastisch;-1;inélastique
niet in aanmerking komen;-1;non admissible
onbeholpen;-1;inepte
onbekwaamheid;-1;personnes handicapées
oneerlijke;-1;déloyale
inerte;-1;inertes
onvermijdelijk;-1;inévitable
onvermijdelijk;-1;inévitable
onjuiste;-1;incorrecte
onnauwkeurigheid;-1;inexactitude
onvergeeflijk;-1;inexcusable
onbestaande;-1;inexistante
onervarenheid;-1;manque d’expérience
onervaren;-1;inexpérimentés
onverklaarbare;-1;inexpliquée
onaangesproken;-1;inexploité
onontgonnen;-1;inexplorée
onbruikbare;-1;inutilisable
schande;-1;honte
kindermoord;-1;infanticide
baby;-1;bébé
hartaanval;-1;crise cardiaque
infecteninfects;-1;infecteninfects
infecteren;-1;infecter
infectie;-1;infection
minderwaardigheid;-1;infériorité
Infernal;-1;Infernal
onvruchtbaarheid;-1;infertilité
besmetting;-1;infection
ongelovige;-1;infidèle
ongelovige;-1;infidèle
ontrouw;-1;infidélité
infinitesimal;-1;infiniment petit
verlamde;-1;Cripple
omgekeerde;-1;inversée
zwakte;-1;faiblesse
ontsteking;-1;inflammation
inflatie;-1;inflation
geklutste;-1;au premier degré
toebrengen;-1;infligeant
op de hoogte;-1;sur la hauteur
ongegrond;-1;non fondées
pech;-1;pas de chance
onbegaanbaar;-1;infranchissable
mislukte;-1;a échoué
onhandelbaar;-1;ingérable
interferentie;-1;interférence
ondankbaar;-1;ingrat
onbewoond;-1;inhabitée
remmen;-1;freins
inhibitie;-1;inhibition
onmenselijke;-1;inhumains
onmenselijkheid;-1;inhumanité
begrafenis;-1;funérailles
begrafenis;-1;funérailles
vijandschap;-1;inimitié
onbegrijpelijk;-1;incompréhensible
oninteressant;-1;inintéressant
ongerechtigheid;-1;iniquité
injecteren;-1;par injection
injectie;-1;injection
bevel;-1;commande
belediging;-1;insulte
oneerlijke;-1;déloyale
oneerlijk;-1;déloyale
onrecht;-1;injustice
ongerechtvaardigde;-1;injustifiée
onuitsprekelijke;-1;indicible
ontelbare;-1;d’innombrables
onuitsprekelijke;-1;indicible
leegstand;-1;vacance de poste
overstroming;-1;contre les inondations
overstroming;-1;contre les inondations
uitgevallen;-1;a échoué
ongepast;-1;inapproprié
anorganische;-1;inorganiques
Zorg;-1;Soins
verontrustende;-1;dérangeant
Zorg;-1;Soins
ongrijpbaar;-1;insaisissable
ontevredenheid;-1;insatisfaction
onbevredigend;-1;insatisfaisante
ontevreden;-1;insatisfait (e)
insect;-1;insecte
onveiligheid;-1;insécurité
onbeduidendheid;-1;insignifiance
onbelangrijk;-1;insignifiant
insinuatie;-1;insinuations
insinueren;-1;insinuer
smaakloos;-1;insipide
stress;-1;stress
onbeschaamd;-1;sans vergogne
onoplosbare;-1;insoluble dans
insolventie;-1;insolvabilité
insolventie;-1;insolvabilité
slapeloosheid;-1;insomnie
instabiliteit;-1;instabilité
aanzetten;-1;Mise en marche
manipulatie;-1;manipulation
onvoldoende;-1;insuffisant
storing;-1;échec
onvoldoende;-1;insuffisant
Eiland;-1;Île
belediging;-1;insulte
beledigen;-1;insulte
belediging;-1;insulte
ondraaglijk;-1;insupportable
onoverkomelijke;-1;insurmontables
opstand;-1;rébellion
onhoudbaar;-1;insoutenable
bemiddelen;-1;médiation
onderlinge afhankelijkheid;-1;interdépendance
onderling afhankelijke;-1;interdépendants
verbod;-1;interdiction
verbod;-1;interdiction
interferentie;-1;interférence
Interferometer;-1;Interféromètre
internering;-1;internement
verkeerde interpretatie;-1;interprétation erronée
ondervraging;-1;interrogatoire
vraag;-1;question
beëindiging van de zwangerschap;-1;interruption de grossesse
beamte;-1;Beamte
darm;-1;intestin
intestinale;-1;intestinale
pesten;-1;l’intimidation
intimideren;-1;intimider
onaanvaardbaar;-1;Inacceptable
intolerantie;-1;intolérance
intolerant;-1;intolérants
hardnekkige;-1;persistants
Hardball;-1;Hardball
secundaire perceel;-1;intrigue secondaire
Intrige;-1;Intrigue
smokkelen;-1;contrebande
nutteloos;-1;inutile
nietigverklaring;-1;annulation du mariage
Ongeldig;-1;Non valide
ongeldig maken;-1;Sub
handicap;-1;handicap
invasie;-1;invasion
omgekeerde;-1;inversée
omgekeerde;-1;inversée
Vice versa;-1;Vice versa
inversie;-1;inversion de
onzichtbaarheid;-1;invisibilité
onzichtbaar;-1;invisible
onvrijwillige;-1;involontaires
onbedoeld;-1;sans le vouloir
opvliegendheid;-1;irascibilité
IRE;-1;IRE
Iers;-1;Irlandais
ironie;-1;ironie
Ironisch;-1;Ironique
bestraling;-1;radiothérapie
irrationaliteit;-1;irrationalité
onrealistisch;-1;irréaliste
niet-ontvankelijk;-1;irrecevable
onregelmatigheid;-1;irrégularité
onregelmatig;-1;irrégulière
onherstelbare;-1;irrécupérable
gebrek aan respect;-1;manque de respect
onverantwoord;-1;irresponsable
onomkeerbare;-1;irréversibles
onherroepelijkheid;-1;irrévocabilité
onherroepelijke;-1;irrévocable
prikkelbaarheid;-1;irritabilité
prikkelbaar;-1;côlon irritable
irriteren;-1;irriter
irriterend;-1;irritant
irritatie;-1;irritation
dronken;-1;État d’ébriété
intoxicatie;-1;intoxication
jabbering;-1;baragouiné
braak;-1;percée
Jaguar;-1;Jaguar
afgunst;-1;envie
jaloers;-1;jaloux
jaloezie;-1;jalousie
schors;-1;écorce
jargon;-1;jargon
geelzucht;-1;ictère
Speerwerpen;-1;Javelot
JPOs niet;-1;JPOs pas
het nest;-1;le NID
Gooi de rommel;-1;Jeter le désordre
gokken;-1;Jeux d’argent
Speler;-1;Lecteur
rechter;-1;Oui
Jungle;-1;Jungle
junta;-1;junte
vloekwoord;-1;juron
jute;-1;jute
jonge;-1;jeune
jonge;-1;jeune
kaki;-1;kaki
kerosine;-1;kérosène
honk;-1;Base de
Kris;-1;Kris
cyste;-1;kyste
Sebaceous cyste;-1;Kyste sébacé
Cystic;-1;Kystique
de oudere;-1;les plus âgés
de laagste;-1;le plus bas
de kleinste;-1;le plus petit
daar beneden;-1;En bas
werk;-1;travail
Doolhof;-1;Labyrinthe
Schotse Lake;-1;Lac écossais
lafaard;-1;Coward
losjes;-1;vaguement
lafheid;-1;lâcheté
laconieke;-1;laconique
lelijk;-1;laid
lelijkheid;-1;laideur
seculiere;-1;laïque
Laat;-1;Laissez
Laat;-1;Laissez
Verhuurd;-1;Loué
drop;-1;laisser tomber
Lama;-1;Lama
klep;-1;vanne
jammerlijk;-1;Malheureusement
Bewening;-1;Lamentation
Quaff;-1;Quaff
Lance;-1;Lance
Lance pierre;-1;Lance pierre
Lancer;-1;Lancer
zeuren;-1;pleurnicher
Haunting;-1;Hante
Moor;-1;Moor
smachtende;-1;langoureux
langoustine;-1;Langoustine
wegkwijnen;-1;dépérir
wegkwijnen;-1;dépérir
Sierstenen;-1;Pierres d’ornement
lak;-1;laque
lak;-1;laque
diefstal;-1;vol
Bacon;-1;Bacon
dump;-1;benne basculante
scheur;-1;larme
larve;-1;larve
band;-1;bande
vermoeidheid;-1;fatigue
Lasso;-1;Lasso
LaTeX;-1;LaTeX
latrines;-1;latrines
Lava;-1;Lave
Klysma;-1;Lavement baryté
adembenemende knippen;-1;coupe à couper le souffle
likken;-1;lécher
iets;-1;quelque chose
vertragen;-1;Plus lentement
langzaam;-1;lentement
vertragen;-1;Plus lentement
vertragen;-1;Plus lentement
Leopard;-1;Léopard
lepra;-1;lèpre
de? hij verbond;-1;la ? Il a relié
lesbische liefde;-1;amour lesbien
lesbisch;-1;lesbienne
beknibbelen;-1;lésine
dodelijke;-1;mortelle
lethargie;-1;léthargie
lusteloos;-1;léthargique
leukemie;-1;leucémie
Hou op;-1;Love sur
Korstmossen;-1;Lichens
Haas;-1;Haas
vastbinden;-1;d’arrimage
slak;-1;escargot
ledematen: limbo;-1;membre : limbo
limiet;-1;limite de
zak;-1;sac
Lijkwade;-1;Saint-Suaire
vloeibaar;-1;liquide
vloeibaar;-1;liquide
Sterke drank;-1;Spiritueux
curator;-1;Conservateur
liquidatie;-1;liquidations
liquideren;-1;embobiner
nest;-1;NID
geschillen;-1;litiges
Razend;-1;Sauvagement
lobbyist;-1;lobbyiste
Loch;-1;Loch
Locust;-1;Criquet pèlerin
verre;-1;jusqu'à maintenant
lointainests;-1;lointainests
Ogle;-1;Ogle
Scheel;-1;Strabisme.
pollepel;-1;louche
OAF;-1;FPO
zware;-1;lourdes
zwaar;-1;lourdes
zwaarte;-1;gravité
glijmiddel;-1;lubrifiant
smering;-1;lubrification
smeren;-1;Le dopage
wellustige;-1;Randy
somber;-1;sombre
strijd;-1;lutte contre le
strijd;-1;lutte contre le
lust;-1;luxure
Lynch;-1;Lynch
Lynx;-1;Lynx
Macabre;-1;Macabre
maceratie;-1;macération
Kauwen;-1;Clausse
Mace;-1;Mace
Miss;-1;Miss
Maffia;-1;Mafia
magma;-1;magma
Mager;-1;Lean
Mallet;-1;Maillet
Huis dicht;-1;Maison proche
kwaad op hun gemak;-1;mal à l’aise
slechte wedstrijd;-1;concours de mauvaise
slecht om ervoor te zorgen;-1;mauvais pour assurer
verkeerd;-1;mal
kiespijn;-1;mal de dents
hoofdpijn;-1;maux de tête
heimwee;-1;le mal du pays
misleiding;-1;Deception
verkeerde informatie;-1;informations erronées
ziek worden;-1;mal être
ziekte;-1;maladie
onhandigheid;-1;maladresse
Maleis: ongemak;-1;Malais : malaise
malaria;-1;paludisme
pech;-1;pas de chance
vloek;-1;malédiction
Jammer;-1;Quel dommage
misverstand;-1;malentendu
defect;-1;Vice
misvorming;-1;déformation
Thug;-1;Thug
pech;-1;pas de chance
Helaas;-1;Malheureusement
oneerlijk;-1;déloyale
oneerlijkheid;-1;malhonnêteté
Malice;-1;Malice
schadelijke;-1;nuisible
maligniteit;-1;tumeur maligne
kofferbak;-1;tronc
onbeleefd;-1;grossier
ongezonde;-1;malsain
misbruik;-1;abus
misbruik;-1;abus
malveilants;-1;malveilants
Malice;-1;Malice
verduistering;-1;Eclipse
Mammoet;-1;Mammouth
mandamus;-1;mandamus
onderkaak;-1;mâchoire inférieure
Chuck;-1;Chuck
het gaspedaal;-1;l’accélérateur
Maniak;-1;Maniac
Manie;-1;Mania
manierer;-1;manierer
protest;-1;protestation
hevig demonstreren;-1;violemment démontrant
manipulatie;-1;manipulation
Krukas;-1;Vilebrequin
model;-1;modèle
Manor;-1;Manor
Miss;-1;Miss
uitvoeren van;-1;spectacle
gebrek aan vertrouwen;-1;manque de confiance
gebrek aan respect;-1;manque de respect
schending;-1;violation
gebrek aan respect;-1;manque de respect
makreel;-1;maquereau
malaise;-1;malaise
lopen naar vier been;-1;marcher à quatre patte
Mare;-1;Mare
tij;-1;la marée
Man vreemdgaan;-1;Mari infidèle
marihuana;-1;marijuana
marionet;-1;marionnette
Mark voor;-1;Marque pour
Marketing;-1;De marketing
marqueterie;-1;marqueterie
Hamer;-1;Hammer
hameren;-1;martelage
Hamer;-1;Hammer
martelaar;-1;martyr
martelaar;-1;martyr
Maskerade;-1;Mascarade
masochisme;-1;masochisme
masker;-1;masque
verbergen;-1;masquer
massa;-1;Messe
Massief;-1;Solide
Kauwen;-1;Clausse
Kauwen luid;-1;Mastication fort
mast;-1;mât
materialisme;-1;matérialisme
materialistische;-1;matérialiste
materialiteit;-1;importance relative
oorlogsmateriaal;-1;matériel de guerre
materiaal;-1;matériel
Kleverige materiaal;-1;Matière collante
fecale materie;-1;matières fécales
Baton;-1;Baton
clubbing;-1;Clubbing
razen en tieren;-1;rant et rave
Mausoleum;-1;Mausolée
maussadeq;-1;maussadeq
slechte;-1;mauvaise
slecht gedrag;-1;mauvais comportement
slecht rijden;-1;mauvais disque
slecht beheer;-1;mauvaise gestion
slecht gras;-1;mauvaise herbe
slechte reputatie;-1;mauvaise réputation
slechte verleden;-1;mal passé
WATJE;-1;BOULE DE COTON
kwaad;-1;mal
Meander;-1;Méandre
goddeloosheid;-1;méchanceté
slechte kerel;-1;méchant
ontevreden;-1;insatisfait (e)
ontevredenheid;-1;insatisfaction
medicatie;-1;médicament
middeleeuwse;-1;médiévale
middelmatige;-1;médiocre
middelmatigheid;-1;médiocrité
prestaties;-1;performances
onheil;-1;Doom
wantrouwen;-1;méfiance à l’égard
verdachte;-1;suspectes
melancholie;-1;mélancolie
wistfully;-1;avec nostalgie
melasse;-1;mélasse
melodramatisch;-1;mélodramatique
melodrama;-1;mélodrame
zelfs als;-1;même si
gedenktekens;-1;monuments commémoratifs
bedreigen;-1;menacer
bedreigend;-1;en danger
bedreiging;-1;menace
Menagerie;-1;Ménagerie
menancante;-1;menancante
mencants;-1;mencants
bedelen;-1;la mendicité
Beg;-1;Beg
leugen;-1;mensonge
vals;-1;faux
geestelijke;-1;mentale
leugen;-1;mensonge
menu detail;-1;détail du menu
verachten;-1;mépriser
veracht;-1;méprisé
misverstand;-1;malentendu
huurling;-1;mercenaire
shit;-1;Saeed
ongeluk;-1;accident
kleine;-1;petit
metamorfose;-1;métamorphose
metastase;-1;métastase
Meteor;-1;Meteor
Meteor;-1;Meteor
meteoriet;-1;météorite
methanol;-1;méthanol
loom;-1;métier à tisser
zak;-1;sac
Zet in de Kennel;-1;Mettre dans la cage
uitdaging;-1;défi
neergezet;-1;mettre bas
Zet in een kooi;-1;Mettre dans une cage
in gevaar te brengen;-1;en danger
Pion;-1;Pion
in gevaar brengen;-1;en péril
einde;-1;fin
druk uitoefenen;-1;mettre la pression
een einde te maken aan;-1;mettre fin à
loeien;-1;faible
Moo;-1;Moo
Slijpschijf;-1;Meule d’affûtage
Grinder;-1;Meuleuse
Miauw;-1;Meow
Miauw;-1;Meow
Miauw;-1;Meow
Microbe;-1;Microbe
microscopische;-1;microscopique
Kruimel;-1;Miette
migraine;-1;migraine
migrant;-1;migrant
Printermigrator;-1;Printer Migrator
migratie;-1;migration
migreren;-1;migrer
Late blight;-1;Mildiou
militie;-1;milice
MIME;-1;MIME
mimicry;-1;mimétisme
shabby;-1;minable
Miner;-1;Mineur
minimaliseren;-1;réduire au minimum
minimum;-1;minimum
minderheid;-1;minorité
Mirage;-1;Mirage
gratis;-1;Gratuit
set test;-1;test Set
waarschuwen;-1;mettre en garde
ellendig;-1;misérable
jammerlijk;-1;Malheureusement
ellende;-1;misère
